code,date,hour,total,value,temp,wspd,prcp,coco
Luxembourg,2021-05-23,19:00,854,8.0,13.5,18.0,0.0,5.0
Esch,2021-05-24,19:00,1568,24.0,11.1,21.6,0.5,5.0
Luxembourg,2021-05-24,19:00,830,11.0,11.1,21.6,0.5,5.0
Esch,2021-05-25,19:00,1962,40.0,9.2,25.2,0.2,5.0
Luxembourg,2021-05-25,19:00,1660,13.0,9.2,25.2,0.2,5.0
Esch,2021-05-26,19:00,2140,34.0,11.5,28.8,1.0,5.0
Luxembourg,2021-05-26,19:00,1744,11.0,11.5,28.8,1.0,5.0
Esch,2021-05-27,19:00,2076,35.0,13.1,18.0,0.0,5.0
Luxembourg,2021-05-27,19:00,1798,39.0,13.1,18.0,0.0,5.0
Esch,2021-05-28,19:00,1982,32.0,16.6,18.0,0.0,1.0
Luxembourg,2021-05-28,19:00,1776,14.0,16.6,18.0,0.0,1.0
Esch,2021-05-29,19:00,1992,32.0,18.0,10.8,0.0,1.0
Luxembourg,2021-05-29,19:00,1524,10.0,18.0,10.8,0.0,1.0
Esch,2021-05-30,19:00,1984,9.0,19.0,21.6,0.0,1.0
Luxembourg,2021-05-30,19:00,1072,8.0,19.0,21.6,0.0,1.0
Esch,2021-05-31,19:00,2058,12.0,20.7,14.4,0.0,1.0
Luxembourg,2021-05-31,19:00,1848,10.0,20.7,14.4,0.0,1.0
Esch,2021-06-01,19:00,1976,15.0,22.5,14.4,0.0,1.0
Luxembourg,2021-06-01,19:00,2022,14.0,22.5,14.4,0.0,1.0
Esch,2021-06-02,19:00,2142,33.0,22.9,14.4,0.0,1.0
Luxembourg,2021-06-02,19:00,1906,18.0,22.9,14.4,0.0,1.0
Esch,2021-06-03,19:00,601,28.0,20.8,7.2,0.8,5.0
Luxembourg,2021-06-03,19:00,2060,17.0,20.8,7.2,0.8,5.0
Esch,2021-06-04,19:00,463,44.0,16.0,43.2,0.5,7.0
Luxembourg,2021-06-04,19:00,1252,25.0,16.0,43.2,0.5,7.0
Esch,2021-06-05,19:00,2012,34.0,16.5,14.4,0.0,5.0
Luxembourg,2021-06-05,19:00,1602,22.0,16.5,14.4,0.0,5.0
Esch,2021-06-08,19:00,2062,26.0,21.6,14.4,0.0,5.0
Luxembourg,2021-06-08,19:00,1932,12.0,21.6,14.4,0.0,5.0
Esch,2021-06-09,19:00,2052,56.0,24.0,14.4,0.0,1.0
Luxembourg,2021-06-09,19:00,1798,24.0,24.0,14.4,0.0,1.0
Esch,2021-06-10,19:00,2072,64.0,25.2,18.0,0.0,1.0
Luxembourg,2021-06-10,19:00,1902,28.0,25.2,18.0,0.0,1.0
Esch,2021-06-11,19:00,2074,40.0,25.7,18.0,0.0,1.0
Luxembourg,2021-06-11,19:00,1956,14.0,25.7,18.0,0.0,1.0
Esch,2021-06-12,19:00,2108,53.0,21.2,18.0,0.0,1.0
Luxembourg,2021-06-12,19:00,1696,32.0,21.2,18.0,0.0,1.0
Esch,2021-06-13,19:00,1788,14.0,23.2,14.4,0.0,1.0
Luxembourg,2021-06-13,19:00,962,9.0,23.2,14.4,0.0,1.0
Esch,2021-06-14,19:00,1976,66.0,26.5,7.2,0.0,1.0
Luxembourg,2021-06-14,19:00,1852,22.0,26.5,7.2,0.0,1.0
Esch,2021-06-15,19:00,1888,67.0,26.6,10.8,0.0,5.0
Luxembourg,2021-06-15,19:00,1974,36.0,26.6,10.8,0.0,5.0
Esch,2021-06-16,19:00,1970,71.0,29.2,7.2,0.0,1.0
Luxembourg,2021-06-16,19:00,1878,25.0,29.2,7.2,0.0,1.0
Esch,2021-06-17,19:00,2012,47.0,29.6,10.8,0.0,5.0
Luxembourg,2021-06-17,19:00,1940,14.0,29.6,10.8,0.0,5.0
Esch,2021-06-18,19:00,1954,48.0,28.1,14.4,0.0,1.0
Luxembourg,2021-06-18,19:00,1936,10.0,28.1,14.4,0.0,1.0
Esch,2021-06-19,19:00,1924,30.0,27.7,10.8,0.0,5.0
Luxembourg,2021-06-19,19:00,1384,13.0,27.7,10.8,0.0,5.0
Esch,2021-06-22,19:00,2054,30.0,15.0,18.0,1.2,5.0
Luxembourg,2021-06-22,19:00,2004,13.0,15.0,18.0,1.2,5.0
Esch,2021-06-23,19:00,1680,28.0,21.5,18.0,0.0,1.0
Luxembourg,2021-06-23,19:00,888,10.0,21.5,18.0,0.0,1.0
Esch,2021-06-24,19:00,2024,43.0,16.0,10.8,0.8,7.0
Luxembourg,2021-06-24,19:00,1982,23.0,16.0,10.8,0.8,7.0
Esch,2021-06-25,19:00,2060,51.0,20.2,10.8,0.0,1.0
Luxembourg,2021-06-25,19:00,1972,12.0,20.2,10.8,0.0,1.0
Esch,2021-06-26,19:00,2016,42.0,22.5,7.2,0.0,5.0
Luxembourg,2021-06-26,19:00,1452,17.0,22.5,7.2,0.0,5.0
Esch,2021-06-27,19:00,1666,38.0,23.0,18.0,0.0,5.0
Luxembourg,2021-06-27,19:00,1000,12.0,23.0,18.0,0.0,5.0
Esch,2021-06-28,19:00,2076,32.0,22.6,14.4,0.0,5.0
Luxembourg,2021-06-28,19:00,1834,11.0,22.6,14.4,0.0,5.0
Esch,2021-06-29,19:00,2030,24.0,16.0,10.8,0.6,5.0
Luxembourg,2021-06-29,19:00,1910,17.0,16.0,10.8,0.6,5.0
Esch,2021-06-30,19:00,2190,29.0,14.2,14.4,1.1,5.0
Luxembourg,2021-06-30,19:00,1940,17.0,14.2,14.4,1.1,5.0
Esch,2021-07-01,19:00,2114,40.0,16.7,18.0,0.0,5.0
Luxembourg,2021-07-01,19:00,2088,21.0,16.7,18.0,0.0,5.0
Esch,2021-07-02,19:00,2108,57.0,20.5,10.8,0.0,5.0
Luxembourg,2021-07-02,19:00,1798,29.0,20.5,10.8,0.0,5.0
Esch,2021-07-03,19:00,1924,43.0,21.5,7.2,0.0,5.0
Luxembourg,2021-07-03,19:00,1812,30.0,21.5,7.2,0.0,5.0
Esch,2021-07-04,19:00,1554,31.0,18.5,14.4,0.6,5.0
Luxembourg,2021-07-04,19:00,890,6.0,18.5,14.4,0.6,5.0
Esch,2021-07-05,19:00,1848,37.0,17.7,18.0,0.0,7.0
Luxembourg,2021-07-05,19:00,1958,12.0,17.7,18.0,0.0,7.0
Esch,2021-07-06,19:00,1926,21.0,18.2,18.0,0.0,5.0
Luxembourg,2021-07-06,19:00,1886,12.0,18.2,18.0,0.0,5.0
Esch,2021-07-07,19:00,2086,30.0,21.7,14.4,0.0,1.0
Luxembourg,2021-07-07,19:00,1840,16.0,21.7,14.4,0.0,1.0
Esch,2021-07-08,19:00,2242,30.0,16.6,10.8,0.7,5.0
Luxembourg,2021-07-08,19:00,1744,28.0,16.6,10.8,0.7,5.0
Esch,2021-07-09,19:00,2248,39.0,18.6,7.2,0.0,5.0
Luxembourg,2021-07-09,19:00,1866,10.0,18.6,7.2,0.0,5.0
Esch,2021-07-10,19:00,2128,40.0,19.5,3.6,1.1,7.0
Luxembourg,2021-07-10,19:00,1632,18.0,19.5,3.6,1.1,7.0
Esch,2021-07-11,19:00,1836,23.0,20.5,7.2,0.0,5.0
Luxembourg,2021-07-11,19:00,960,11.0,20.5,7.2,0.0,5.0
Esch,2021-07-12,19:00,2030,37.0,19.0,7.2,0.4,5.0
Luxembourg,2021-07-12,19:00,1896,25.0,19.0,7.2,0.4,5.0
Esch,2021-07-13,19:00,2010,18.0,15.2,18.0,1.7,7.0
Luxembourg,2021-07-13,19:00,1924,12.0,15.2,18.0,1.7,7.0
Esch,2021-07-14,19:00,1994,44.0,15.0,14.4,4.0,7.0
Luxembourg,2021-07-14,19:00,1808,20.0,15.0,14.4,4.0,7.0
Esch,2021-07-15,19:00,1956,35.0,19.1,18.0,0.7,5.0
Luxembourg,2021-07-15,19:00,1882,13.0,19.1,18.0,0.7,5.0
Esch,2021-07-16,19:00,2120,35.0,17.2,21.6,0.0,5.0
Luxembourg,2021-07-16,19:00,1820,13.0,17.2,21.6,0.0,5.0
Esch,2021-07-17,19:00,2066,36.0,23.2,21.6,0.0,5.0
Luxembourg,2021-07-17,19:00,1376,12.0,23.2,21.6,0.0,5.0
Esch,2021-07-18,19:00,1564,28.0,25.5,25.2,0.0,1.0
Luxembourg,2021-07-18,19:00,1090,9.0,25.5,25.2,0.0,1.0
Esch,2021-07-19,19:00,1876,31.0,23.7,18.0,0.0,1.0
Luxembourg,2021-07-19,19:00,1810,11.0,23.7,18.0,0.0,1.0
Esch,2021-07-20,19:00,2112,41.0,23.5,14.4,0.0,1.0
Luxembourg,2021-07-20,19:00,1878,16.0,23.5,14.4,0.0,1.0
Esch,2021-07-21,19:00,1978,30.0,23.6,10.8,0.0,1.0
Luxembourg,2021-07-21,19:00,1812,14.0,23.6,10.8,0.0,1.0
Esch,2021-07-22,19:00,2042,53.0,24.2,7.2,0.0,1.0
Luxembourg,2021-07-22,19:00,1748,13.0,24.2,7.2,0.0,1.0
Esch,2021-07-23,19:00,2014,22.0,24.2,10.8,0.0,5.0
Luxembourg,2021-07-23,19:00,1664,16.0,24.2,10.8,0.0,5.0
Esch,2021-07-24,19:00,1722,53.0,16.0,3.6,1.0,7.0
Luxembourg,2021-07-24,19:00,1262,21.0,16.0,3.6,1.0,7.0
Esch,2021-07-25,19:00,1420,17.0,18.2,10.8,0.0,5.0
Luxembourg,2021-07-25,19:00,846,9.0,18.2,10.8,0.0,5.0
Esch,2021-07-26,19:00,1744,29.0,17.0,18.0,0.0,7.0
Luxembourg,2021-07-26,19:00,1878,9.0,17.0,18.0,0.0,7.0
Esch,2021-07-27,19:00,1880,26.0,15.7,7.2,0.3,5.0
Luxembourg,2021-07-27,19:00,1740,21.0,15.7,7.2,0.3,5.0
Esch,2021-07-28,19:00,1992,27.0,18.6,18.0,0.0,5.0
Luxembourg,2021-07-28,19:00,1720,7.0,18.6,18.0,0.0,5.0
Esch,2021-07-29,19:00,2022,30.0,19.6,21.6,0.0,5.0
Luxembourg,2021-07-29,19:00,1760,17.0,19.6,21.6,0.0,5.0
Esch,2021-07-30,19:00,1908,29.0,21.2,25.2,0.0,5.0
Luxembourg,2021-07-30,19:00,1652,7.0,21.2,25.2,0.0,5.0
Esch,2021-07-31,19:00,1744,40.0,19.5,18.0,0.0,5.0
Luxembourg,2021-07-31,19:00,1264,12.0,19.5,18.0,0.0,5.0
Esch,2021-08-01,19:00,1236,26.0,17.6,25.2,0.0,5.0
Luxembourg,2021-08-01,19:00,876,15.0,17.6,25.2,0.0,5.0
Esch,2021-08-02,19:00,1496,30.0,19.2,10.8,0.0,5.0
Luxembourg,2021-08-02,19:00,1610,14.0,19.2,10.8,0.0,5.0
Esch,2021-08-03,19:00,1510,33.0,14.5,14.4,0.4,7.0
Luxembourg,2021-08-03,19:00,1650,16.0,14.5,14.4,0.4,7.0
Esch,2021-08-04,19:00,1578,22.0,18.7,7.2,0.0,5.0
Luxembourg,2021-08-04,19:00,1642,19.0,18.7,7.2,0.0,5.0
Esch,2021-08-05,19:00,1594,31.0,17.7,7.2,0.0,5.0
Luxembourg,2021-08-05,19:00,1584,18.0,17.7,7.2,0.0,5.0
Esch,2021-08-06,19:00,1586,23.0,17.5,25.2,0.0,5.0
Luxembourg,2021-08-06,19:00,1558,9.0,17.5,25.2,0.0,5.0
Esch,2021-08-07,19:00,1502,12.0,18.5,21.6,0.9,5.0
Luxembourg,2021-08-07,19:00,344,13.0,18.5,21.6,0.9,5.0
Esch,2021-08-08,19:00,1216,14.0,16.7,28.8,0.0,5.0
Luxembourg,2021-08-08,19:00,814,6.0,16.7,28.8,0.0,5.0
Esch,2021-08-09,19:00,1556,28.0,19.0,18.0,0.0,5.0
Luxembourg,2021-08-09,19:00,1500,13.0,19.0,18.0,0.0,5.0
Esch,2021-08-10,19:00,1570,30.0,20.6,14.4,0.0,5.0
Luxembourg,2021-08-10,19:00,1534,27.0,20.6,14.4,0.0,5.0
Esch,2021-08-11,19:00,1616,32.0,23.1,10.8,0.0,5.0
Luxembourg,2021-08-11,19:00,1470,22.0,23.1,10.8,0.0,5.0
Esch,2021-08-12,19:00,1556,38.0,26.5,7.2,0.0,1.0
Luxembourg,2021-08-12,19:00,1678,22.0,26.5,7.2,0.0,1.0
Esch,2021-08-13,19:00,1742,28.0,25.0,18.0,0.0,1.0
Luxembourg,2021-08-13,19:00,1438,19.0,25.0,18.0,0.0,1.0
Esch,2021-08-14,19:00,1332,48.0,26.2,14.4,0.0,1.0
Luxembourg,2021-08-14,19:00,1034,29.0,26.2,14.4,0.0,1.0
Esch,2021-08-15,19:00,1202,31.0,26.0,14.4,0.0,5.0
Luxembourg,2021-08-15,19:00,696,21.0,26.0,14.4,0.0,5.0
Esch,2021-08-16,19:00,1530,23.0,14.7,21.6,0.0,5.0
Luxembourg,2021-08-16,19:00,1418,28.0,14.7,21.6,0.0,5.0
Esch,2021-08-17,19:00,1550,23.0,14.1,14.4,0.0,7.0
Luxembourg,2021-08-17,19:00,1486,9.0,14.1,14.4,0.0,7.0
Esch,2021-08-18,19:00,1598,23.0,17.0,18.0,0.0,5.0
Luxembourg,2021-08-18,19:00,1510,13.0,17.0,18.0,0.0,5.0
Esch,2021-08-19,19:00,1548,39.0,18.5,14.4,0.0,5.0
Esch,2021-08-20,19:00,1760,27.0,21.5,7.2,0.0,1.0
Esch,2021-08-21,19:00,1714,33.0,23.5,7.2,0.0,5.0
Esch,2021-08-22,19:00,1214,27.0,18.2,21.6,0.6,5.0
Esch,2021-08-23,19:00,1682,28.0,17.7,21.6,0.0,5.0
Luxembourg,2021-08-23,19:00,1632,10.0,17.7,21.6,0.0,5.0
Esch,2021-08-24,19:00,1890,15.0,18.5,25.2,0.0,5.0
Luxembourg,2021-08-24,19:00,1680,15.0,18.5,25.2,0.0,5.0
Esch,2021-08-25,19:00,1846,41.0,20.2,14.4,0.0,1.0
Luxembourg,2021-08-25,19:00,1748,34.0,20.2,14.4,0.0,1.0
Esch,2021-08-26,19:00,1988,35.0,16.0,14.4,0.0,5.0
Luxembourg,2021-08-26,19:00,1706,30.0,16.0,14.4,0.0,5.0
Esch,2021-08-27,19:00,2018,37.0,16.0,14.4,0.5,7.0
Luxembourg,2021-08-27,19:00,1626,26.0,16.0,14.4,0.5,7.0
Esch,2021-08-28,19:00,1762,50.0,16.7,21.6,0.0,5.0
Luxembourg,2021-08-28,19:00,1290,19.0,16.7,21.6,0.0,5.0
Esch,2021-08-29,19:00,1296,39.0,14.2,18.0,0.2,5.0
Luxembourg,2021-08-29,19:00,1066,36.0,14.2,18.0,0.2,5.0
Esch,2021-08-30,19:00,1988,47.0,17.2,14.4,0.0,5.0
Luxembourg,2021-08-30,19:00,1776,20.0,17.2,14.4,0.0,5.0
Esch,2021-08-31,19:00,2046,51.0,18.0,21.6,0.0,1.0
Luxembourg,2021-08-31,19:00,2024,20.0,18.0,21.6,0.0,1.0
Esch,2021-09-01,19:00,2002,35.0,18.5,21.6,0.0,1.0
Luxembourg,2021-09-01,19:00,1936,14.0,18.5,21.6,0.0,1.0
Esch,2021-09-02,19:00,2052,37.0,20.7,18.0,0.0,1.0
Luxembourg,2021-09-02,19:00,1998,19.0,20.7,18.0,0.0,1.0
Esch,2021-09-03,19:00,2054,57.0,23.1,7.2,0.0,1.0
Luxembourg,2021-09-03,19:00,1736,60.0,23.1,7.2,0.0,1.0
Esch,2021-09-04,19:00,510,64.0,23.2,10.8,0.0,1.0
Luxembourg,2021-09-04,19:00,1514,47.0,23.2,10.8,0.0,1.0
Esch,2021-09-05,19:00,1538,47.0,23.7,10.8,0.0,1.0
Luxembourg,2021-09-05,19:00,942,38.0,23.7,10.8,0.0,1.0
Esch,2021-09-06,19:00,1894,63.0,23.2,10.8,0.0,5.0
Luxembourg,2021-09-06,19:00,1864,37.0,23.2,10.8,0.0,5.0
Esch,2021-09-07,19:00,1982,68.0,23.7,10.8,0.0,1.0
Luxembourg,2021-09-07,19:00,1954,28.0,23.7,10.8,0.0,1.0
Esch,2021-09-08,19:00,1956,61.0,24.1,10.8,0.0,1.0
Luxembourg,2021-09-08,19:00,1870,37.0,24.1,10.8,0.0,1.0
Esch,2021-09-09,19:00,2110,33.0,21.7,25.2,0.4,5.0
Luxembourg,2021-09-09,19:00,1626,16.0,21.7,25.2,0.4,5.0
Esch,2021-09-10,19:00,2148,44.0,18.7,10.8,0.6,5.0
Luxembourg,2021-09-10,19:00,2012,32.0,18.7,10.8,0.6,5.0
Esch,2021-09-11,19:00,2050,60.0,19.5,14.4,0.0,1.0
Luxembourg,2021-09-11,19:00,1502,36.0,19.5,14.4,0.0,1.0
Esch,2021-09-12,19:00,1698,47.0,18.7,10.8,0.0,5.0
Luxembourg,2021-09-12,19:00,1174,26.0,18.7,10.8,0.0,5.0
Esch,2021-09-13,19:00,2022,51.0,20.5,14.4,0.0,5.0
Luxembourg,2021-09-13,19:00,1890,31.0,20.5,14.4,0.0,5.0
Esch,2021-09-14,19:00,2034,40.0,19.0,7.2,0.0,5.0
Luxembourg,2021-09-14,19:00,2138,41.0,19.0,7.2,0.0,5.0
Esch,2021-09-15,19:00,2016,49.0,19.2,18.0,0.2,7.0
Luxembourg,2021-09-15,19:00,1690,26.0,19.2,18.0,0.2,7.0
Esch,2021-09-16,19:00,2126,37.0,16.5,7.2,0.0,5.0
Luxembourg,2021-09-16,19:00,2130,29.0,16.5,7.2,0.0,5.0
Esch,2021-09-20,19:00,1650,45.0,17.0,10.8,0.0,5.0
Luxembourg,2021-09-20,19:00,1996,24.0,17.0,10.8,0.0,5.0
Esch,2021-09-21,19:00,1710,45.0,14.5,14.4,0.0,5.0
Luxembourg,2021-09-21,19:00,2150,30.0,14.5,14.4,0.0,5.0
Esch,2021-09-22,19:00,1656,33.0,16.2,3.6,0.0,5.0
Luxembourg,2021-09-22,19:00,1948,39.0,16.2,3.6,0.0,5.0
Esch,2021-09-23,19:00,2032,53.0,18.1,21.6,0.0,1.0
Luxembourg,2021-09-23,19:00,2036,38.0,18.1,21.6,0.0,1.0
Esch,2021-09-24,19:00,2038,50.0,18.2,10.8,0.0,1.0
Luxembourg,2021-09-24,19:00,1968,36.0,18.2,10.8,0.0,1.0
Esch,2021-09-26,19:00,1766,40.0,17.2,7.2,0.0,5.0
Luxembourg,2021-09-26,19:00,964,42.0,17.2,7.2,0.0,5.0
Esch,2021-09-27,19:00,1898,43.0,16.1,14.4,0.2,7.0
Luxembourg,2021-09-27,19:00,1982,27.0,16.1,14.4,0.2,7.0
Esch,2021-09-28,19:00,2080,31.0,13.0,3.6,0.0,5.0
Luxembourg,2021-09-28,19:00,2108,33.0,13.0,3.6,0.0,5.0
Esch,2021-09-29,19:00,1958,44.0,10.0,25.2,0.0,1.0
Luxembourg,2021-09-29,19:00,2062,37.0,10.0,25.2,0.0,1.0
Esch,2021-09-30,19:00,1996,46.0,11.7,14.4,0.0,1.0
Luxembourg,2021-09-30,19:00,1912,56.0,11.7,14.4,0.0,1.0
Esch,2021-10-01,19:00,1908,50.0,13.5,10.8,0.0,5.0
Luxembourg,2021-10-01,19:00,2094,36.0,13.5,10.8,0.0,5.0
Esch,2021-10-02,19:00,1866,13.0,15.7,14.4,0.0,5.0
Luxembourg,2021-10-02,19:00,1662,20.0,15.7,14.4,0.0,5.0
Esch,2021-10-03,19:00,1192,27.0,12.5,28.8,0.5,5.0
Luxembourg,2021-10-03,19:00,908,11.0,12.5,28.8,0.5,5.0
Esch,2021-10-04,19:00,1890,35.0,12.0,7.2,0.0,5.0
Luxembourg,2021-10-04,19:00,1996,44.0,12.0,7.2,0.0,5.0
Esch,2021-10-05,19:00,1920,37.0,10.5,21.6,0.5,5.0
Luxembourg,2021-10-05,19:00,2128,18.0,10.5,21.6,0.5,5.0
Esch,2021-10-06,19:00,2046,37.0,9.7,18.0,0.2,5.0
Luxembourg,2021-10-06,19:00,1958,22.0,9.7,18.0,0.2,5.0
Esch,2021-10-07,19:00,1928,37.0,12.5,7.2,0.0,1.0
Luxembourg,2021-10-07,19:00,2020,32.0,12.5,7.2,0.0,1.0
Esch,2021-10-08,19:00,2026,36.0,13.5,18.0,0.0,1.0
Luxembourg,2021-10-08,19:00,2036,25.0,13.5,18.0,0.0,1.0
Esch,2021-10-09,19:00,1928,60.0,13.2,18.0,0.0,1.0
Luxembourg,2021-10-09,19:00,1752,27.0,13.2,18.0,0.0,1.0
Esch,2021-10-10,19:00,1886,33.0,11.2,3.6,0.0,1.0
Luxembourg,2021-10-10,19:00,1092,28.0,11.2,3.6,0.0,1.0
Esch,2021-10-11,19:00,1964,51.0,11.1,10.8,0.0,5.0
Luxembourg,2021-10-11,19:00,1938,30.0,11.1,10.8,0.0,5.0
Esch,2021-10-12,19:00,2058,52.0,10.0,18.0,0.3,7.0
Luxembourg,2021-10-12,19:00,1966,28.0,10.0,18.0,0.3,7.0
Esch,2021-10-13,19:00,2056,43.0,9.0,10.8,0.0,5.0
Luxembourg,2021-10-13,19:00,2068,33.0,9.0,10.8,0.0,5.0
Esch,2021-10-14,19:00,1952,31.0,11.7,10.8,0.0,1.0
Luxembourg,2021-10-14,19:00,2084,53.0,11.7,10.8,0.0,1.0
Esch,2021-10-15,19:00,2024,50.0,11.1,10.8,0.0,5.0
Luxembourg,2021-10-15,19:00,2052,30.0,11.1,10.8,0.0,5.0
Esch,2021-10-16,19:00,2124,47.0,10.2,7.2,0.0,5.0
Luxembourg,2021-10-16,19:00,1608,43.0,10.2,7.2,0.0,5.0
Esch,2021-10-17,19:00,1650,33.0,8.0,3.6,0.0,5.0
Luxembourg,2021-10-17,19:00,1082,27.0,8.0,3.6,0.0,5.0
Esch,2021-10-18,19:00,1928,44.0,10.5,10.8,0.0,5.0
Luxembourg,2021-10-18,19:00,1958,37.0,10.5,10.8,0.0,5.0
Esch,2021-10-19,19:00,2036,20.0,15.0,14.4,0.0,1.0
Luxembourg,2021-10-19,19:00,2044,51.0,15.0,14.4,0.0,1.0
Esch,2021-10-20,19:00,1962,15.0,15.2,14.4,0.3,5.0
Luxembourg,2021-10-20,19:00,1936,10.0,15.2,14.4,0.3,5.0
Esch,2021-10-21,19:00,1956,64.0,7.0,18.0,0.7,7.0
Luxembourg,2021-10-21,19:00,1932,38.0,7.0,18.0,0.7,7.0
Esch,2021-10-22,19:00,2156,53.0,8.1,21.6,0.0,5.0
Luxembourg,2021-10-22,19:00,1648,24.0,8.1,21.6,0.0,5.0
Esch,2021-10-23,19:00,2064,44.0,7.1,7.2,0.0,1.0
Luxembourg,2021-10-23,19:00,1692,37.0,7.1,7.2,0.0,1.0
Esch,2021-10-24,19:00,1954,47.0,7.2,10.8,0.0,1.0
Luxembourg,2021-10-24,19:00,1670,47.0,7.2,10.8,0.0,1.0
Esch,2021-10-25,19:00,1916,43.0,10.5,21.6,0.0,7.0
Luxembourg,2021-10-25,19:00,1884,21.0,10.5,21.6,0.0,7.0
Esch,2021-10-26,19:00,2050,45.0,10.2,14.4,0.0,5.0
Luxembourg,2021-10-26,19:00,2064,30.0,10.2,14.4,0.0,5.0
Esch,2021-10-27,19:00,2090,41.0,9.2,7.2,0.0,5.0
Luxembourg,2021-10-27,19:00,1968,36.0,9.2,7.2,0.0,5.0
Esch,2021-10-28,19:00,2000,43.0,6.7,10.8,0.0,1.0
Luxembourg,2021-10-28,19:00,2018,37.0,6.7,10.8,0.0,1.0
Esch,2021-10-29,19:00,2152,35.0,14.1,14.4,0.0,5.0
Luxembourg,2021-10-29,19:00,2062,34.0,14.1,14.4,0.0,5.0
Esch,2021-10-30,19:00,1870,12.0,11.1,18.0,0.3,5.0
Luxembourg,2021-10-30,19:00,1428,11.0,11.1,18.0,0.3,5.0
Esch,2021-11-01,19:00,1292,15.0,7.2,10.8,0.0,5.0
Luxembourg,2021-11-01,19:00,566,30.0,7.2,10.8,0.0,5.0
Esch,2021-11-02,19:00,1768,52.0,6.2,10.8,0.0,5.0
Luxembourg,2021-11-02,19:00,1678,31.0,6.2,10.8,0.0,5.0
Esch,2021-11-03,19:00,1684,55.0,6.2,7.2,0.4,5.0
Luxembourg,2021-11-03,19:00,1700,32.0,6.2,7.2,0.4,5.0
Esch,2021-11-04,19:00,1696,61.0,5.5,18.0,0.0,5.0
Luxembourg,2021-11-04,19:00,1816,25.0,5.5,18.0,0.0,5.0
Esch,2021-11-05,19:00,1676,51.0,7.6,7.2,0.0,5.0
Luxembourg,2021-11-05,19:00,1680,51.0,7.6,7.2,0.0,5.0
Esch,2021-11-06,19:00,1826,53.0,5.6,18.0,0.0,1.0
Luxembourg,2021-11-06,19:00,1394,38.0,5.6,18.0,0.0,1.0
Esch,2021-11-07,19:00,1118,50.0,6.5,14.4,0.0,5.0
Luxembourg,2021-11-07,19:00,930,22.0,6.5,14.4,0.0,5.0
Esch,2021-11-08,19:00,1844,47.0,6.0,7.2,0.0,5.0
Luxembourg,2021-11-08,19:00,2004,57.0,6.0,7.2,0.0,5.0
Esch,2021-11-09,19:00,1912,56.0,4.5,10.8,0.0,1.0
Luxembourg,2021-11-09,19:00,2066,58.0,4.5,10.8,0.0,1.0
Esch,2021-11-10,19:00,1980,49.0,3.7,7.2,0.0,1.0
Luxembourg,2021-11-10,19:00,2030,37.0,3.7,7.2,0.0,1.0
Esch,2021-11-11,19:00,1990,48.0,0.2,3.6,0.0,5.0
Luxembourg,2021-11-11,19:00,1898,31.0,0.2,3.6,0.0,5.0
Esch,2021-11-12,19:00,2138,49.0,0.2,10.8,0.0,5.0
Luxembourg,2021-11-12,19:00,2066,31.0,0.2,10.8,0.0,5.0
Esch,2021-11-13,19:00,1836,57.0,8.2,10.8,0.4,5.0
Luxembourg,2021-11-13,19:00,1506,41.0,8.2,10.8,0.4,5.0
Esch,2021-11-14,19:00,1302,22.0,7.1,21.6,0.0,5.0
Luxembourg,2021-11-14,19:00,954,17.0,7.1,21.6,0.0,5.0
Esch,2021-11-15,19:00,1738,38.0,4.7,14.4,0.0,7.0
Luxembourg,2021-11-15,19:00,1980,25.0,4.7,14.4,0.0,7.0
Esch,2021-11-16,19:00,1974,43.0,4.5,7.2,0.0,5.0
Luxembourg,2021-11-16,19:00,2082,30.0,4.5,7.2,0.0,5.0
Esch,2021-11-17,19:00,1918,36.0,6.0,14.4,0.0,5.0
Luxembourg,2021-11-17,19:00,1966,27.0,6.0,14.4,0.0,5.0
Esch,2021-11-18,19:00,1938,56.0,5.0,18.0,0.0,5.0
Luxembourg,2021-11-18,19:00,2090,30.0,5.0,18.0,0.0,5.0
Esch,2021-11-19,19:00,2144,50.0,7.7,7.2,0.0,5.0
Luxembourg,2021-11-19,19:00,2000,39.0,7.7,7.2,0.0,5.0
Esch,2021-11-20,19:00,2028,39.0,4.5,10.8,0.0,5.0
Luxembourg,2021-11-20,19:00,1850,25.0,4.5,10.8,0.0,5.0
Esch,2021-11-21,19:00,1544,35.0,4.7,14.4,0.2,7.0
Luxembourg,2021-11-21,19:00,1016,21.0,4.7,14.4,0.2,7.0
Esch,2021-11-22,19:00,1856,49.0,2.5,21.6,0.0,1.0
Luxembourg,2021-11-22,19:00,2048,31.0,2.5,21.6,0.0,1.0
Esch,2021-11-23,19:00,2092,31.0,5.2,21.6,0.0,5.0
Luxembourg,2021-11-23,19:00,2112,25.0,5.2,21.6,0.0,5.0
Esch,2021-11-24,19:00,1962,68.0,0.0,14.4,0.0,1.0
Luxembourg,2021-11-24,19:00,2008,47.0,0.0,14.4,0.0,1.0
Esch,2021-11-25,19:00,1938,64.0,3.2,7.2,0.0,5.0
Luxembourg,2021-11-25,19:00,2064,59.0,3.2,7.2,0.0,5.0
Esch,2021-11-26,19:00,1990,24.0,1.1,21.6,0.2,7.0
Luxembourg,2021-11-26,19:00,1852,28.0,1.1,21.6,0.2,7.0
Esch,2021-11-27,19:00,1858,59.0,1.2,14.4,0.0,5.0
